Letter,ID,P1,P2
RM2,25205015,-171.821991,-113.2282486
RM2,25205015,-202.170929,-213.1572571
RM2,25205015,-226.3360291,-162.8594666
RM2,25205015,-166.2645874,-205.3270874
RM2,25205015,-198.9746094,-114.7460938
RM2,25205015,-220.9954529,-83.66635132
RM2,25205015,-241.9803009,-127.8445587
RM2,25205015,-167.0837402,-118.8659668
RM2,25205015,-107.7912979,-143.8020477
RM2,25205015,-224.8904572,-68.64045715
RM2,25205015,-147.1188202,-111.7184296
RM2,25205015,-108.1928482,-157.6313171
RM2,25205015,-184.5992279,-135.1607513
RM2,25205015,-147.5926514,-93.88170624
RM2,25205015,-146.564682,-86.75022888
RM2,25205015,-108.0161667,-78.10894012
RM2,25205015,-121.5643616,-148.4198303
RM2,25205015,-164.6021729,-83.42542267
RM2,25205015,-223.6617279,-117.4605484
RM2,25205015,-111.4373474,-158.4344177
RM2,25205015,-123.1705551,-138.4293365
RM2,25205015,-152.5557709,-43.91318893
RM2,25205015,-126.1179047,-55.31712723
RM2,25205015,-178.527832,-120.5444336
RM2,25205015,-206.3791351,-142.2922211
RM2,25205015,-191.8110046,-75.84421539
RM2,25205015,-183.7881012,-127.0254059
RM2,25205015,-168.7220459,-154.0736084
RM2,25205015,-244.7429504,-65.909935
RM2,25205015,-134.5182648,-99.72823334
RM2,25205015,-193.2485504,-79.72315979
RM2,25205015,-137.4013824,-133.1289215
RM2,25205015,-151.1664124,-71.82070923
RM2,25205015,-110.5940933,-176.5120697
RM2,25205015,-158.4745636,-150.5399933
RM2,25205015,-184.6634674,-158.4183502
RM2,25205015,-215.9038391,-137.1684875
RM2,25205015,-153.5997925,-138.951355
RM2,25205015,-139.6902008,-107.341568
RM2,25205015,-129.2580109,-74.32636261
RM2,25205015,-169.9186554,-133.9079132
RM2,25205015,-177.6123047,-91.55273438
RM2,25205015,-200.2595673,-103.2136612
RM2,25205015,-151.1985321,-106.0325241
RM2,25205015,-135.58638,-138.0277863
RM2,25205015,-180.9451447,-97.32698059
RM2,25205015,-110.4655991,-57.9753685
RM2,25205015,-189.8594971,-102.579216
RM2,25205015,-169.8222961,-120.383812
RM2,25205015,-123.8612137,-57.33289337
RM2,25205015,-101.5753479,-132.7032776
RM2,25205015,-121.170845,-79.05658722
RM2,25205015,-112.1199722,-79.16098785
RM2,25205015,-109.9676819,-62.97061157
RM2,25205015,-66.16693115,-62.50481796
RM2,25205015,-181.507309,-94.22703552
RM2,25205015,-156.9567261,-133.7633667
RM2,25205015,-115.0833969,-57.09999466
RM2,25205015,-128.7279663,-140.324646
RM2,25205015,-139.6339874,-79.20917511
RM2,25205015,-132.1089935,-61.30820847
RM2,25205015,-124.126236,-157.0852203
RM2,25205015,-114.2642365,-112.4331818
RM2,25205015,-160.3056183,-86.45308685
RM2,25205015,-150.7568359,-112.3046875
RM2,25205015,-158.5870056,-133.5625916
RM2,25205015,-144.010849,-84.80673981
RM2,25205015,-110.4575729,-107.4058151
RM2,25205015,-146.3398132,-46.85251236
RM2,25205015,-133.0807343,-94.01823425
RM2,25205015,-227.861908,-135.0884705
RM2,25205015,-157.7598114,-158.9805145
RM2,25205015,-104.1050949,-47.95275116
RM2,25205015,-126.5596085,-90.54886627
RM2,25205015,-75.73178101,-101.3665466
RM2,25205015,-137.8350525,-86.56552124
RM2,25205015,-108.9638138,-63.79780197
RM2,25205015,-113.1559677,-114.3766708
RM2,25205015,-74.6476059,-80.14076996
RM2,25205015,-182.5593719,-92.83768463
RM2,25205015,-133.1851349,-31.86677551
RM2,25205015,-118.424263,-97.67230988
RM2,25205015,-179.0016632,-77.6832962
RM2,25205015,-134.2291565,-106.7633362
RM2,25205015,-102.1937332,-111.9593582
RM2,25205015,-99.5836792,-130.7116089
RM2,25205015,-132.679184,-52.11278152
RM2,25205015,-140.48526,-42.21865845
RM2,25205015,-144.6934814,-92.813591
RM2,25205015,-109.381424,-84.35700989
RM2,25205015,-131.6271362,-99.88885498
RM2,25205015,-123.4757309,-86.24428558
RM2,25205015,-121.5001144,-60.46495819
