letter,ID,P1,P2,X,Y,time,cell,sex,age,animal,synapses,treatment,category,r_a,notes,days_alone,animal_or_slicing_problems
TW3,21715013,-9.82,-4.94,NA,NA,5.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.32,-8.71,NA,NA,5.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-12.52,-22.9,NA,NA,5.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.15,-25.85,NA,NA,5.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-39.63,-7.89,NA,NA,6,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-21.18,-7.14,NA,NA,6.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-17.14,-9.81,NA,NA,6.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-21.16,-16.27,NA,NA,6.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-16.23,-5.85,NA,NA,6.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.81,-32.23,NA,NA,6.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-22.69,-16.59,NA,NA,6.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.72,-5.5,NA,NA,6.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.44,-8.27,NA,NA,6.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.52,-12.79,NA,NA,6.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.02,-7.8,NA,NA,6.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.3,-15.84,NA,NA,6.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.43,-6.04,NA,NA,7,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.22,-11.66,NA,NA,7.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.86,-4.64,NA,NA,7.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.94,-6.11,NA,NA,7.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-10.6,-9.99,NA,NA,7.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.9,-8.12,NA,NA,7.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.17,-11.44,NA,NA,7.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.74,-33.98,NA,NA,7.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.97,-8.19,NA,NA,7.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.46,-6.41,NA,NA,7.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.21,-7.87,NA,NA,7.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.71,-6.71,NA,NA,7.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-18.38,-6.18,NA,NA,8,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-24.71,-5.18,NA,NA,8.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-10.11,-11.94,NA,NA,8.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.66,-23.36,NA,NA,8.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-29.25,-6.67,NA,NA,8.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.95,-13.62,NA,NA,8.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.83,-9.66,NA,NA,8.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.35,-8.13,NA,NA,8.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-23.88,-4.96,NA,NA,8.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.35,-13.06,NA,NA,8.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.13,-13.29,NA,NA,8.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.96,-5.96,NA,NA,8.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.77,-9.43,NA,NA,9,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.57,-8.01,NA,NA,9.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.66,-13.16,NA,NA,9.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.77,-9.82,NA,NA,9.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,0.27,0.88,NA,NA,9.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.74,-12.62,NA,NA,9.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-10.18,-14.45,NA,NA,9.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.52,-21.95,NA,NA,9.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.24,-6.8,NA,NA,9.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.91,-18.9,NA,NA,9.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.82,-6.99,NA,NA,9.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.1,-23.8,NA,NA,9.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-15.96,-8.03,NA,NA,10,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.99,-22.41,NA,NA,10.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.75,-23.01,NA,NA,10.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-12.56,-7.68,NA,NA,10.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-23.55,-16.23,NA,NA,10.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-10.62,-8.79,NA,NA,10.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-22.81,-5.72,NA,NA,10.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.8,-13.07,NA,NA,10.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-12.96,-7.47,NA,NA,10.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.17,-10.67,NA,NA,10.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-13.23,-10.18,NA,NA,10.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.28,-23.59,NA,NA,10.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.23,-15,NA,NA,11,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-23.45,-6.97,NA,NA,11.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.7,-5.09,NA,NA,11.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.45,-4.23,NA,NA,11.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.24,-12.78,NA,NA,11.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.06,-18.66,NA,NA,11.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.96,-8.18,NA,NA,11.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.03,-6.47,NA,NA,11.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.31,-16.47,NA,NA,11.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.05,-26.97,NA,NA,11.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.1,-14.64,NA,NA,11.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.56,-2.95,NA,NA,11.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.31,-3.09,NA,NA,12,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-14.87,-17.31,NA,NA,12.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.22,-17.15,NA,NA,12.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.08,-7.08,NA,NA,12.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.8,-10.07,NA,NA,12.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.54,-4.49,NA,NA,12.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.04,-17.63,NA,NA,12.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.53,-16.13,NA,NA,12.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-8.57,-17.11,NA,NA,12.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.92,-4.92,NA,NA,12.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.39,-18.6,NA,NA,12.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.06,-4.28,NA,NA,12.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-2.6,-8.71,NA,NA,13,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.19,-10.07,NA,NA,13.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.81,-13.31,NA,NA,13.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-2.96,-7.23,NA,NA,13.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.46,-11.4,NA,NA,13.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-10.04,-5.77,NA,NA,13.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.95,-9.83,NA,NA,13.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.63,-18.06,NA,NA,13.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.55,-4.94,NA,NA,13.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.57,-6.41,NA,NA,13.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.39,-8.06,NA,NA,13.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.22,-6.44,NA,NA,13.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.44,-3.83,NA,NA,14,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-2.74,-4.57,NA,NA,14.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.12,-16.11,NA,NA,14.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.49,-3.88,NA,NA,14.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.54,-3.1,NA,NA,14.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.56,-8.39,NA,NA,14.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.12,-6.34,NA,NA,14.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-33.48,-5.4,NA,NA,14.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-26.46,-8.15,NA,NA,14.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-27.8,-3.99,NA,NA,14.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.25,-30.67,NA,NA,14.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-26.15,-4.18,NA,NA,14.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.86,-21.51,NA,NA,15,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.99,-4.33,NA,NA,15.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-29.68,-5.26,NA,NA,15.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-39.62,-10.33,NA,NA,15.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-23.47,-8.21,NA,NA,15.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-40.59,-16.78,NA,NA,15.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-25.88,-7.57,NA,NA,15.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.14,-18.4,NA,NA,15.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-29.19,-12.71,NA,NA,15.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-28.14,-2.5,NA,NA,15.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-32.11,-7.09,NA,NA,15.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-18.38,-9.83,NA,NA,15.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.81,-2.59,NA,NA,16,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-27.15,-15.55,NA,NA,16.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-13.55,-15.39,NA,NA,16.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.76,-11.03,NA,NA,16.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-6.19,-12.3,NA,NA,16.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-4.44,-1.39,NA,NA,16.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-2.36,-14.57,NA,NA,16.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.99,-7.38,NA,NA,16.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-11.05,-39.73,NA,NA,16.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-12.13,-7.86,NA,NA,16.75,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-7.47,-5.64,NA,NA,16.83,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-11.75,-19.68,NA,NA,16.92,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.93,-3.93,NA,NA,17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-9.27,-2.56,NA,NA,17.08,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.8,-33.71,NA,NA,17.17,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-3.73,-4.96,NA,NA,17.25,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-11.63,-15.9,NA,NA,17.33,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-12.36,-11.75,NA,NA,17.42,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,-5.03,-11.75,NA,NA,17.5,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,0.26,-20.49,NA,NA,17.58,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
TW3,21715013,1.1,4.15,NA,NA,17.67,NA,Male,NA,NA,Glutamate,Cold,1,"1.4, 1.5, 1.6, 1.4, 1.5, 1.5, 2.0",NA,NA,NA
