letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,days_alone,animal_or_slicing_problems
KML1,20o08003,-137.72,-82.53,10.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-135.12,-74.92,10.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-140.94,-88.91,10.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-106.01,-119.43,10.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-139.54,-69.62,10.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-104.02,-60.48,10.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-137.77,-59.6,10.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-148.57,-80.62,10.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-150.05,-63.35,10.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-76.91,-91.41,10.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-167.81,-69.82,11,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-108.16,-69.89,11.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-124.53,-81.26,11.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-102.37,-102.28,11.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-71.26,-178.84,11.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-141.71,-103.21,11.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-125.34,-58.63,11.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-125.64,-62.68,11.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-113.11,-85.35,11.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-146.17,-89.67,21.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-148.04,-82.45,21.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-130.91,-78.49,22,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-117.03,-94.84,22.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-136.72,-94.13,22.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-147.12,-71.06,22.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-122.54,-99.64,22.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-165.9,-89.87,22.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-148.57,-63.41,22.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-129.83,-53.52,12.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-110.66,-78.1,12.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-130.75,-80.36,12.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-111.19,-59.94,12.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-54.29,-81.58,12.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-199.7,-74.25,12.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-208.28,-92.25,13,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-127.86,-109.14,13.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-102.57,-127.2,13.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-59.87,-79.1,13.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-101.31,-103.25,13.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-86.48,-57.32,13.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-75,-101.98,13.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-89.91,-106.37,13.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-79.85,-107.18,13.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-136.73,-62.66,13.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-145.29,-50.92,13.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-84.1,-55.16,13.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-98.97,-97.38,14,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-150.58,-52.94,14.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-99.6,-63.18,14.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-112.78,-112.83,14.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-113.69,-75.87,14.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-175.77,-107.12,14.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-121.2,-141.82,14.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-141.63,-42.4,14.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-188.72,-69.16,14.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-146.43,-63.04,14.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-159.13,-62.47,14.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-159.24,-109.89,14.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-172.23,-91.33,15,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08003,-170.7,-55.46,15.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-128.59,-95.67,15.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-149.92,-124.85,15.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-105.3,-126.66,15.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-144.26,-104.24,15.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-109.7,-103.92,15.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-124.63,-151.17,15.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-154.74,-86.83,15.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-187.76,-136.62,15.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-135.41,-116.33,15.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-140.31,-111.37,15.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-167.81,-36.66,16,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-150.98,-110.4,16.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-100.09,-112.71,16.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-94.67,-118.91,16.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-129.8,-127.81,16.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-104.43,-87.02,16.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-115.33,-70.55,16.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-121.65,-83.16,16.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-119.15,-89.6,16.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-127.07,-83.19,16.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-126.52,-106.97,16.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-163.3,-92.05,16.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-120.41,-127.79,17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-127.83,-82.7,17.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-198.74,-68.15,17.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-79.7,-149.06,17.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-109.67,-96.69,17.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-114.27,-122.72,17.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-151.93,-97.3,17.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-101.8,-91.19,17.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-133.57,-84.82,17.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-111.95,-90.34,17.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-111.86,-91.05,17.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-157.87,-75.63,17.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-102.23,-71.16,18,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-138.9,-114.21,18.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-123.26,-95.99,18.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-130.11,-92.36,18.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-143.89,-94.6,18.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-108.59,-119.86,18.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-175.22,-68.52,18.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-121.72,-90.31,18.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-127.51,-75.29,18.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-113.62,-153.6,18.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-146.06,-134.04,18.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-153.77,-117.35,18.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-106.11,-88.25,19,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-131.09,-69.79,19.08,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-143.71,-101.66,19.17,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-135.31,-59.45,19.25,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-141.94,-50.95,19.33,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-137.37,-77.35,19.42,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-121.77,-118.96,19.5,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-143.95,-57.86,19.58,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-116.07,-83.3,19.67,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-162.13,-89.74,19.75,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-101.52,-101.49,19.83,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
KML1,20o08004,-106.16,-134.44,19.92,,Male,NA,NA,NA,NA,Glutamate,Control,2,,0,No
