letter,ID,P1,P2,X,Y
TW11,21729027,-4.804252625,0.078560099,,
TW11,21729027,-4.127427101,-2.296372175,,
TW11,21729027,-1.649762154,-1.649762154,,
TW11,21729027,-2.967154741,-7.849967003,,
TW11,21729027,-3.341825962,-1.510771155,,
TW11,21729027,-1.069625974,-3.511032343,,
TW11,21729027,-1.643719077,-2.864422083,,
TW11,21729027,-3.166576385,-4.997631073,,
TW11,21729027,-6.725953579,-6.115602016,,
TW11,21729027,-8.279026031,-3.396213531,,
TW11,21729027,-2.985283852,-3.595635414,,
TW11,21729027,-2.006304264,-3.837358952,,
TW11,21729027,-3.444558382,-3.444558382,,
TW11,21729027,-9.022325516,-4.749864578,,
TW11,21729027,-1.764580727,-5.426690102,,
TW11,21729027,0.574093044,3.015499353,,
TW11,21729027,-2.85233593,-2.241984367,,
TW11,21729027,-1.540986657,-2.761689663,,
TW11,21729027,-4.719649315,-1.667891383,,
TW11,21729027,-2.83420682,0.827902615,,
TW11,21729027,-7.457166672,-1.353651047,,
TW11,21729027,-5.420647144,-4.810295582,,
TW11,21729027,-3.233050346,-2.012347221,,
TW11,21729027,-8.393844604,-3.511032343,,
TW11,21729027,-2.205725908,-2.205725908,,
TW11,21729027,-4.906984806,-4.296633244,,
TW11,21729027,-2.332630634,-4.774036884,,
TW13,21803028,-41.49063873,-31.72501183,,
TW13,21803028,-71.3978653,-49.42520905,,
TW13,21803028,-69.27490234,-45.47119141,,
TW13,21803028,-41.4773674,-30.49104118,,
TW13,21803028,-30.55738449,-38.4919548,,
TW13,21803028,-59.40312958,-30.71660614,,
TW13,21803028,-16.45295525,-35.98420334,,
TW13,21803028,-27.53879738,-25.09739113,,
TW13,21803028,-32.62726974,-32.01691818,,
TW13,21803028,-26.1920433,-51.82680893,,
TW13,21803028,-35.30087662,-20.04208755,,
TW13,21803028,-41.50390625,-19.53125,,
TW13,21803028,-20.91781044,-16.03499794,,
TW13,21803028,-28.19558907,-36.74050903,,
TW13,21803028,-26.32472801,-45.85597992,,
TW13,21803028,-20.0354538,-34.07353973,,
TW13,21803028,-34.63745117,-17.54760742,,
TW13,21803028,-38.00101852,-30.06644821,,
TW13,21803028,-12.65816021,-27.91695023,,
TW13,21803028,-30.46450424,-21.91958237,,
TW13,21803028,-13.70637321,-42.39289474,,
TW13,21803028,-22.39061356,-30.93553543,,
TW13,21803028,-40.84711456,-36.57465363,,
TW13,21803028,-32.06999588,-36.34245682,,
TW13,21803028,-19.79661942,-9.420643806,,
TW13,21803028,-24.4472332,-10.40914822,,
TW13,21803028,-39.84534073,-9.327764511,,
TW13,21803028,-13.26187801,-35.84488678,,
TW13,21803028,-20.68560982,-32.89264297,,
TW13,21803028,-13.50071144,-18.38352394,,
TW13,21803028,-17.22252846,-24.54674721,,
TW13,21803028,-31.70511055,-33.53616333,,
TW13,21803028,-10.56173611,-27.6515789,,
TW13,21803028,-25.44237137,-24.83201981,,
TW13,21803028,-18.01200485,-32.05009079,,
TW13,21803028,-18.01200485,-13.12919331,,
TW13,21803028,-23.09384537,-14.54892349,,
TW13,21803028,-16.47949219,-22.58300781,,
TW13,21803028,-29.23716736,-19.47154236,,
TW13,21803028,-12.22029972,-20.15487099,,
TW13,21803028,-10.56836987,-10.56836987,,
TW13,21803028,-11.57014275,-18.28400993,,
TW13,21803028,-11.64975357,-33.62240982,,
TW13,21803028,-9.02258873,-23.06067467,,
TW13,21803028,-20.4534111,-37.54325485,,
TW13,21803028,-18.90762901,-27.45255089,,
TW13,21803028,-10.54183292,-14.2039423,,
TW13,21803028,-22.12524414,-37.3840332,,
TW13,21803028,-14.86073399,-43.54725647,,
TW13,21803028,-17.38838577,-41.19209671,,
TW13,21803028,-12.08761501,-21.2428875,,
TW13,21803028,-13.21543789,-36.40879822,,
TW13,21803028,-32.69361496,-18.65552902,,
TW13,21803028,-13.30831814,-37.11203003,,
TW13,21803028,-36.74050903,-23.31277657,,
TW13,21803028,-10.10397243,-19.25924492,,
TW13,21803028,-12.21366596,-10.38261127,,
TW13,21803028,-11.21189308,-13.65329933,,
TW13,21803028,-14.94697857,-30.81612015,,
TW13,21803028,-18.54937935,-10.00445843,,
TW13,21803028,-12.46576691,-14.90717316,,
TW13,21803029,-29.36321831,-21.42864799,,
TW13,21803029,-28.77276802,-12.29327679,,
TW13,21803029,-13.48080826,-10.42905045,,
TW13,21803029,-12.10088348,-12.71123505,,
TW13,21803029,-9.122101784,-17.66702461,,
TW13,21803029,-8.60463047,-27.52552795,,
TW13,21803029,-9.254787445,-13.52724838,,
TW13,21803029,-8.538287163,-13.42109966,,
TW13,21803029,-13.85232639,-37.04568481,,
TW13,21803029,-40.0510025,-6.481667995,,
TW13,21803029,-5.486529827,-9.148638725,,
TW13,21803029,-10.37597656,-21.97265625,,
TW13,21803029,-20.6723423,-15.17917824,,
TW13,21803029,-12.73777199,-9.075662613,,
TW13,21803029,-9.958018303,-20.33399582,,
TW13,21803029,-24.65289497,-20.38043404,,
TW13,21803029,-9.228250504,-22.04563332,,
TW13,21803029,-15.53079319,-10.03762913,,
TW13,21803029,-8.571458817,-11.01286507,,
TW13,21803029,-16.7448616,-13.69310474,,
TW13,21803029,-7.775348186,-26.6962471,,
TW13,21803029,-15.60377026,-13.77271557,,
TW13,21803029,-7.251242161,-25.56178856,,
TW13,21803029,-10.42905045,-9.208347321,,
TW13,21803029,-10.72095776,-36.9660759,,
TW13,21803029,-9.082296371,-13.35475731,,
TW13,21803029,-14.89390469,-27.71128845,,
TW13,21803029,-14.72141457,-31.81125832,,
TW13,21803029,-14.21721077,-11.77580452,,
TW13,21803029,-13.20880413,-14.42950726,,
TW13,21803029,-15.17254353,-7.848324776,,
TW13,21803029,-8.538287163,-11.59004498,,
TW13,21803029,-8.027449608,-12.29991055,,
TW13,21803029,-10.54846764,-11.76917076,,
TW13,21803029,-11.40428638,-11.40428638,,
TW13,21803029,-10.53519917,-42.27347946,,
TW13,21803029,-10.51529598,-9.294592857,,
TW13,21803029,-11.39101791,-32.14297104,,
TW13,21803029,-8.578093529,-7.967741489,,
TW13,21803029,-10.37597656,-21.36230469,,
TW13,21803029,-22.20485497,-33.191185,,
TW13,21803029,-10.87354565,-9.652842522,,
TW13,21803029,-27.9036808,-15.08629799,,
TW13,21803029,-13.79261875,-22.94789124,,
TW13,21803029,-16.68515396,-17.90585709,,
TW13,21803029,-5.406918526,-12.12078571,,
TW13,21803029,-10.21675396,-10.21675396,,
TW13,21803029,-15.16590977,-24.93153381,,
TW13,21803029,-10.09733772,-24.13542366,,
TW13,21803029,-9.095564842,-17.64048767,,
TW13,21803029,-17.03013611,-33.5096283,,
TW13,21803029,-26.60336685,-11.95492935,,
TW13,21803029,-9.831967354,-8.611264229,,
TW13,21803029,-17.96556473,-32.61400223,,
TW13,21803029,-11.80234146,-17.29550552,,
TW13,21803029,-25.57505798,-29.23716736,,
TW13,21803029,-8.77712059,-21.5945034,,
TW13,21803029,-8.06725502,-21.4949894,,
TW13,21803029,-10.23002338,-32.81303024,,
TW13,21803029,-10.41578197,-9.805430412,,
TW13,21803030,-10.35607338,-21.42864799,,
TW13,21803030,-7.490075111,-12.29327679,,
TW13,21803030,-21.38220787,-10.42905045,,
TW13,21803030,-15.53079319,-12.71123505,,
TW13,21803030,-20.89127159,-17.66702461,,
TW13,21803030,-16.45295525,-27.52552795,,
TW13,21803030,-10.97969341,-13.52724838,,
TW13,21803030,-9.878407478,-13.42109966,,
TW13,21803030,-20.14823532,-37.04568481,,
TW13,21803030,-17.04340363,-6.481667995,,
TW13,21803030,-8.458676338,-9.148638725,,
TW13,21803030,-22.45695686,-21.97265625,,
TW13,21803030,-22.3839798,-15.17917824,,
TW13,21803030,-12.09424877,-9.075662613,,
TW13,21803030,-11.45736027,-20.33399582,,
TW13,21803030,-11.72273064,-20.38043404,,
TW13,21803030,-12.01463795,-22.04563332,,
TW13,21803030,-13.38129425,-10.03762913,,
TW13,21803030,-14.01818275,-11.01286507,,
TW13,21803030,-19.96247673,-13.69310474,,
TW13,21803030,-10.94652271,-26.6962471,,
TW13,21803030,-20.15487099,-13.77271557,,
TW13,21803030,-12.79747963,-25.56178856,,
TW13,21803030,-4.371974945,-9.208347321,,
TW13,21803030,-15.76299286,-36.9660759,,
TW13,21803030,-12.72450352,-13.35475731,,
TW13,21803030,-8.418870926,-27.71128845,,
TW13,21803030,-10.95315647,-31.81125832,,
TW13,21803030,-11.6364851,-11.77580452,,
TW13,21803030,-11.51706886,-14.42950726,,
TW13,21803030,-9.035857201,-7.848324776,,
TW13,21803030,-10.68778706,-11.59004498,,
TW13,21803030,-9.341032982,-12.29991055,,
TW13,21803030,-10.70768929,-11.76917076,,
TW13,21803030,-11.06593895,-11.40428638,,
TW13,21803030,-20.23448181,-42.27347946,,
TW13,21803030,-15.14600658,-9.294592857,,
TW13,21803030,-10.66124916,-32.14297104,,
TW13,21803030,-30.44460106,-7.967741489,,
TW13,21803030,-10.89344883,-21.36230469,,
TW13,21803030,-11.05930519,-33.191185,,
TW13,21803030,-13.33485508,-9.652842522,,
TW13,21803030,-11.22516155,-15.08629799,,
TW13,21803030,-21.74045753,-22.94789124,,
TW13,21803030,-9.387472153,-17.90585709,,
TW13,21803030,-9.341032982,-12.12078571,,
TW13,21803030,-10.24329185,-10.21675396,,
TW13,21803030,-9.294592857,-24.93153381,,
TW13,21803030,-18.6090889,-24.13542366,,
TW13,21803030,-12.13405418,-17.64048767,,
TW13,21803030,-13.10265541,-33.5096283,,
TW13,21803030,-14.76785374,-11.95492935,,
TW13,21803030,-18.04517746,-8.611264229,,
TW13,21803030,-16.58563995,-32.61400223,,
TW13,21803030,-5.307404995,-17.29550552,,
TW13,21803030,-9.221615791,-29.23716736,,
TW13,21803030,-12.2733736,-21.5945034,,
TW13,21803030,-17.25570107,-21.4949894,,
TW13,21803030,-6.481667995,-32.81303024,,
TW13,21803030,-10.07080078,-9.805430412,,
TW13,21803031,-8.458676338,-12.12078571,,
TW13,21803031,-21.22298622,-12.06771183,,
TW13,21803031,-10.42241669,-13.4741745,,
TW13,21803031,-16.17431641,-42.41943359,,
TW13,21803031,-1.937202811,-8.651069641,,
TW13,21803031,-12.15395737,-16.4264183,,
TW13,21803031,-9.739088058,-16.45295525,,
TW13,21803031,-6.362251759,-11.85541534,,
TW13,21803031,-9.095564842,-23.7440033,,
TW13,21803031,-11.61658287,-14.05798912,,
TW13,21803031,-21.42864799,-16.54583549,,
TW13,21803031,-12.79747963,-12.18712807,,
TW13,21803031,-9.16190815,-31.74491501,,
TW13,21803031,-9.228250504,-24.48703957,,
TW13,21803031,-17.24243164,-23.34594727,,
TW13,21803031,-9.31449604,-22.74222946,,
TW13,21803031,-17.58077812,-10.86691189,,
TW13,21803031,-28.14251518,-17.15618706,,
TW13,21803031,-11.46399498,-13.29504967,,
TW13,21803031,-6.262737751,-9.924847603,,
TW13,21803031,-12.85718822,-12.85718822,,
TW13,21803031,-4.007090569,-22.92798996,,
TW13,21803031,-8.690875053,-29.44282913,,
TW13,21803031,-8.34589386,-12.6183548,,
TW13,21803031,-8.113695145,-15.43791389,,
TW13,21803031,-18.59581947,-12.49230385,,
TW13,21803031,-12.63825798,-13.24860954,,
TW13,21803031,-12.37952232,-12.37952232,,
TW13,21803031,-22.34417534,-18.0717144,,
TW13,21803031,-18.36362076,-22.02573013,,
TW13,21803031,-12.55864716,-15.00005341,,
TW13,21803031,-10.23665714,-12.06771183,,
TW13,21803031,-15.26542377,-31.74491501,,
TW13,21803031,-6.441862583,-16.81783867,,
TW13,21803031,-12.26010513,-50.71225357,,
TW13,21803031,-11.98146629,-10.76076317,,
TW13,21803031,-10.20348549,-26.07262611,,
TW13,21803031,-9.613037109,-35.24780273,,
TW13,21803031,-5.778437138,-19.8165226,,
TW13,21803031,-12.31981373,-11.70946217,,
TW13,21803031,-12.8704567,-20.19467545,,
TW13,21803031,-10.42905045,-21.41537857,,
TW13,21803031,-19.09338951,-21.53479576,,
TW13,21803031,-14.35653019,-10.69442081,,
TW13,21803031,-8.073889732,-21.50162315,,
TW13,21803031,-9.699282646,-10.91998577,,
TW13,21803031,-17.38838577,-13.11592388,,
TW13,21803031,-9.931481361,-14.2039423,,
TW13,21803031,-10.70768929,-10.70768929,,
TW13,21803031,-18.12478828,-11.41092014,,
TW13,21803031,-9.02258873,-10.85364342,,
TW13,21803031,-14.011549,-10.34943962,,
TW13,21803031,-15.64357567,-11.37111473,,
TW13,21803031,-8.392333984,-23.65112305,,
TW13,21803031,-7.709005833,-13.81252098,,
TW13,21803031,-9.049125671,-16.98369598,,
TW13,21803031,-7.337487221,-19.54451942,,
TW13,21803031,-12.2733736,-20.20794487,,
TW13,21803031,-16.37997818,-16.37997818,,
TW13,21803031,-9.540060043,-16.25392723,,
TW13,21803032,-12.92353058,-21.46845245,,
TW13,21803032,-11.0991106,-24.52684402,,
TW13,21803032,-17.51443672,-9.579865456,,
TW13,21803032,-24.10225296,-20.44014359,,
TW13,21803032,-9.606402397,-23.64448929,,
TW13,21803032,-10.03099537,-6.368885994,,
TW13,21803032,-15.39810848,-11.73599911,,
TW13,21803032,-11.82224464,-13.65329933,,
TW13,21803032,-10.19021702,-10.19021702,,
TW13,21803032,-10.80056858,-10.19021702,,
TW13,21803032,-10.99296284,-30.52421188,,
TW13,21803032,-31.91740608,-12.99650764,,
TW13,21803032,-14.16413689,-6.229566574,,
TW13,21803032,-11.1322813,-6.859820843,,
TW13,21803032,-13.00314236,-14.83419704,,
TW13,21803032,-12.49230385,-10.66124916,,
TW13,21803032,-10.52856445,-9.307861328,,
TW13,21803032,-18.55601501,-10.01109219,,
TW13,21803032,-7.649297237,-5.207890987,,
TW13,21803032,-11.47726345,-9.035857201,,
TW13,21803032,-11.10574436,-4.391877651,,
TW13,21803032,-9.752356529,-6.700598717,,
TW13,21803032,-11.20525837,-9.374203682,,
TW13,21803032,-17.03013611,-15.19908047,,
TW13,21803032,-23.777174,-13.40119743,,
TW13,21803032,-10.82710552,-8.996050835,,
TW13,21803032,-11.05267048,-6.780209541,,
TW13,21803032,-14.15750217,-16.59890938,,
TW13,21803032,-11.1919899,-22.17831802,,
TW13,21803032,-12.97660542,-9.924847603,,
TW13,21803032,-9.639574051,-7.198167801,,
TW13,21803032,-21.77362823,-10.78730011,,
TW13,21803032,-17.23579788,-6.859820843,,
TW13,21803032,-10.27646255,-7.835056305,,
TW13,21803032,-12.55201244,-16.82447433,,
TW13,21803032,-9.739088058,-18.28400993,,
TW13,21803032,-13.30168343,-24.89836311,,
TW13,21803032,-17.182724,-13.52061367,,
TW13,21803032,-13.52724838,-13.52724838,,
TW13,21803032,-11.09247589,-13.53388214,,
TW13,21803032,-11.36448097,-15.02659035,,
TW13,21803032,-8.717412949,-9.938116074,,
TW13,21803032,-10.30963421,-8.478579521,,
TW13,21803032,-9.818698883,-21.41537857,,
TW13,21803032,-11.47062874,-7.198167801,,
TW13,21803032,-9.02258873,-7.191533566,,
TW13,21803032,-13.99164581,-7.888130665,,
TW13,21803032,-12.63825798,-15.69001579,,
TW13,21803032,-11.23179531,-6.95933485,,
TW13,21803032,-9.294592857,-15.39810848,,
TW13,21803032,-7.125191212,-15.05976105,,
TW13,21803032,-18.11151886,-7.735542774,,
TW13,21803032,-14.63516903,-10.36270809,,
TW13,21803032,-10.05753231,-16.77139854,,
TW13,21803032,-13.32822037,-16.37997818,,
TW13,21803032,-12.1738596,-17.05667305,,
TW13,21803032,-14.70151138,-8.597995758,,
TW13,21803032,-8.31272316,-22.96116066,,
TW13,21803032,-10.45558739,-7.403830051,,
TW13,21803032,-9.029222488,-17.57414436,,
TW13,21803033,-8.956245422,-18.11151886,,
TW13,21803033,-5.791705608,-10.06416607,,
TW13,21803033,-9.90494442,-11.73599911,,
TW13,21803033,-8.923074722,-9.533426285,,
TW13,21803033,-12.06107807,-24.87845993,,
TW13,21803033,-10.93325424,-13.98501205,,
TW13,21803033,-1.665198326,-11.43082333,,
TW13,21803033,-8.332625389,-10.77403164,,
TW13,21803033,-7.788616657,-1.07474947,,
TW13,21803033,-8.339260101,-17.49453354,,
TW13,21803033,-16.7116909,-10.60817528,,
TW13,21803033,-7.868227959,-14.58209515,,
TW13,21803033,-14.88063622,-13.65993309,,
TW13,21803033,-9.931481361,-9.321129799,,
TW13,21803033,-8.77712059,-9.387472153,,
TW13,21803033,-7.954473019,-12.22693443,,
TW13,21803033,-8.087158203,-11.13891602,,
TW13,21803033,-8.677606583,-20.27428627,,
TW13,21803033,-7.61612606,-11.27823544,,
TW13,21803033,-7.609491825,-10.66124916,,
TW13,21803033,-7.854959011,-14.56882668,,
TW13,21803033,-7.496709347,-9.938116074,,
TW13,21803033,-11.4440918,-16.3269043,,
TW13,21803033,-7.417098522,-9.858504295,,
TW13,21803033,-10.12387466,-10.12387466,,
TW13,21803033,-8.49848175,-10.32953644,,
TW13,21803033,-8.889903069,-7.669199944,,
TW13,21803033,-9.17517662,-18.33045006,,
TW13,21803033,-7.470172405,-10.52192974,,
TW13,21803033,-10.38261127,-12.21366596,,
TW13,21803033,-6.985871792,-12.47903538,,
TW13,21803033,-7.569686413,-16.11460876,,
TW13,21803033,-4.385243416,-16.59227371,,
TW13,21803033,-12.94343376,-13.55378532,,
TW13,21803033,-5.081840038,-8.133598328,,
TW13,21803033,-4.318900585,-9.812065125,,
TW13,21803033,-7.563052177,-6.342349052,,
TW13,21803033,-7.954473019,-10.39587975,,
TW13,21803033,-6.574547768,-7.18489933,,
TW13,21803033,-6.813381195,-11.08584213,,
TW13,21803033,-6.063710213,-10.94652271,,
TW13,21803033,-8.060621262,-11.11237907,,
TW13,21803033,-8.478579521,-16.41314888,,
TW13,21803033,-7.085385323,-10.7474947,,
TW13,21803033,-7.490075111,-9.321129799,,
TW13,21803033,-4.385243416,-17.81297684,,
TW13,21803033,-17.74000168,-10.41578197,,
TW13,21803033,-30.98197556,-10.84037495,,
TW13,21803033,-16.2937336,-12.02127171,,
TW13,21803033,-9.447180748,-11.27823544,,
TW13,21803033,-5.838145256,-10.72095776,,
TW13,21803033,-8.259649277,-10.09070396,,
TW13,21803033,-11.80897617,-17.30213928,,
TW13,21803033,-9.47371769,-10.69442081,,
TW13,21803033,-11.43082333,-8.989417076,,
TW13,21803033,-8.34589386,-12.6183548,,
TW13,21803033,-11.92175865,-9.480352402,,
TW13,21803033,-6.455131054,-8.896537781,,
TW13,21803033,-4.597539425,-7.649297237,,
TW13,21803033,-8.969513893,-8.969513893,,
TW8,21723034-on,-33.16778946,-61.8543129,,
TW8,21723034-on,-28.87926674,-10.56871891,,
TW8,21723034-on,-134.6307068,-68.71273804,,
TW8,21723034-on,-67.77311707,-9.179366112,,
TW8,21723034-on,-75.58721924,-16.38312149,,
TW8,21723034-on,-97.6160965,-60.38465118,,
TW8,21723034-on,-60.03931808,-46.61158371,,
TW8,21723034-on,-8.560983658,-45.79243088,,
TW8,21723034-on,-9.749563217,-16.4634304,,
TW8,21723034-on,-22.82393646,-9.396202087,,
TW8,21723034-on,-85.1681366,-10.70524502,,
TW8,21723034-on,-107.7029572,-16.15022278,,
TW8,21723034-on,-71.50750732,-69.67645264,,
TW8,21723034-on,-16.86497688,-13.20286846,,
TW8,21723034-on,-7.051166534,-27.1927681,,
TW8,21723034-on,-11.04254436,-32.40485001,,
TW8,21723034-on,-84.34897614,-70.92124176,,
TW8,21723034-on,-6.031237125,-93.31150818,,
TW8,21723034-on,-49.99261093,-7.878353596,,
TW8,21723034-on,-44.83674622,-14.31916904,,
TW8,21723034-on,-46.94888306,-29.24868965,,
TW8,21723034-on,-8.079127312,-6.858424187,,
TW8,21723034-on,-6.986919403,-147.3677826,,
TW8,21723034-on,-53.72700119,-25.65082741,,
TW8,21723034-on,-7.693642139,-33.32840729,,
TW8,21723034-on,-53.38969803,-5.171926498,,
TW8,21723034-on,-4.400956154,-26.98396301,,
TW8,21723034-on,-7.123445034,-9.564851761,,
TW8,21723034-on,-7.091321468,-53.47803879,,
TW8,21723034-on,-143.8020477,-3.421181202,,
TW8,21723034-on,-4.762348175,-99.36684418,,
TW8,21723034-on,-9.339984894,-38.02650833,,
TW8,21723034-on,-6.810238361,-5.589535236,,
TW8,21723034-on,-37.23947525,-9.773655891,,
TW8,21723034-on,-21.41852188,-98.32281494,,
TW8,21723034-on,-6.344443798,-90.5729599,,
TW8,21723034-on,-7.998817921,-14.71268463,,
TW8,21723034-on,-5.894711018,-46.17791367,,
TW8,21723034-on,-37.63299179,-5.894711018,,
TW8,21723034-on,-15.85307884,-120.2231979,,
TW8,21723034-on,-41.6484642,-106.9560776,,
TW8,21723034-on,-10.08686256,-15.58002663,,
TW8,21723034-on,-4.641884327,-37.60086823,,
TW8,21723034-on,-35.90634155,-10.88192558,,
TW8,21723034-on,-21.62732506,-9.420294762,,
TW8,21723034-on,-5.734092236,-33.81026459,,
TW8,21723034-on,-10.17520332,-68.15859985,,
TW8,21723034-on,-7.886384487,-7.886384487,,
TW8,21723034-on,-9.548789978,-14.43160248,,
TW8,21723034-on,-8.263838768,-10.70524502,,
TW8,21723034-on,-7.653487206,-93.71305847,,
TW8,21723034-on,-6.87448597,-9.31589222,,
TW8,21723034-on,-6.472939014,-21.7317276,,
TW8,21723034-on,-19.98098183,-12.04641247,,
TW8,21723034-on,-7.171630859,-9.613037109,,
TW8,21723034-on,-8.231715202,-37.52859116,,
TW8,21723034-on,-6.962826252,-5.742123127,,
TW8,21723034-on,-31.27248573,-84.98342133,,
TW8,21723034-on,-6.786145687,-14.72071552,,
TW8,21723034-on,-7.725765705,-11.38787556,,
TW8,21723034-on,-7.284063816,-5.453009129,,
TW8,21723034-on,-11.90185547,-18.61572266,,
TW8,21723034-on,-8.408395767,-9.01874733,,
TW8,21723034-on,-9.436356544,-14.92952061,,
TW8,21723034-on,-5.228143215,-10.11095524,,
TW8,21723034-on,-6.215948582,-19.64368248,,
TW8,21723034-on,-8.384303093,-16.92922401,,
TW8,21723034-on,-10.31976032,-20.69573593,,
TW8,21723034-on,-2.521715641,-9.845934868,,
TW8,21723034-on,-4.489296436,-2.658241749,,
TW8,21723034-on,-6.336412907,-9.388171196,,
TW8,21723034-on,-6.673712254,-9.11511898,,
TW8,21723034-on,-32.71805573,-24.17313385,,
TW8,21723034-on,-45.72817993,-11.54849434,,
TW8,21723034-on,-7.091321468,-21.12940788,,
TW8,21723034-on,-10.77752399,-10.77752399,,
TW8,21723034-on,-5.436947346,-15.20257282,,
TW8,21723034-on,-11.75729847,-99.03757477,,
TW8,21723034-on,-5.043431282,-86.83054352,,
TW8,21723034-on,-4.593698502,-18.63178444,,
TW8,21723034-on,-8.777819633,-13.05028057,,
TW8,21723034-on,-8.488705635,-2.995541334,,
TW8,21723034-on,-7.468775749,-63.62112045,,
TW8,21723034-on,-8.103219986,-5.661813736,,
TW8,21723034-on,-12.39174271,-45.35072708,,
TW8,21723034-on,-11.33968925,-9.508634567,,
TW8,21723034-on,-6.850393295,-12.34355736,,
TW8,21723034-on,-7.533023357,-11.80548382,,
TW8,21723034-on,-29.01579285,-1.5499717,,
TW8,21723034-on,-4.625822544,-7.067228794,,
TW8,21723034-on,-18.42297935,-4.995245457,,
TW8,21723034-on,-6.095484734,-7.316187859,,
TW8,21723034-on,-22.66331673,-15.94945049,,
TW8,21723034-on,-6.288227081,-20.93666458,,
TW8,21723034-on,-56.55389023,-41.90545273,,
TW8,21723034-on,-44.06577682,-6.834331512,,
TW8,21723034-on,-21.76385117,-5.894711018,,
TW8,21723034-on,-32.22013855,-10.24748135,,
TW8,21723034-on,-9.564851761,-8.954500198,,
TW8,21723034-on,-10.46431732,-23.8920517,,
TW8,21723034-on,-43.66423035,-6.432784081,,
TW8,21723034-on,-11.86170101,-3.316778898,,
TW8,21723034-on,-7.597270966,-8.817974091,,
TW8,21723034-on,-6.898578644,-38.02650833,,
TW8,21723034-on,-17.31471062,-8.159436226,,
TW8,21723034-on,-34.02709961,-21.82006836,,
TW8,21723034-on,-6.376567841,-17.97324753,,
TW8,21723034-on,-8.038972855,-33.06338501,,
TW8,21723034-on,-22.72756386,-14.18264294,,
TW8,21723034-on,-75.10536957,-53.74306107,,
TW8,21723034-on,-4.850688934,-97.01377106,,
TW8,21723034-on,-39.36767578,-8.850097656,,
TW8,21723034-on,-11.60471058,-5.501194954,,
